shot_id,match_id,competition,season,team,player,period,game_time,location_x,location_y,distance_to_goal_m,shot_angle_deg,y_from_center,body_part,free_kick_type,player_fk_attempts,xg,is_goal
e19ab5797fc6eedbb6bde54b1bb89082,3879724,Serie A,2015-2016,Fiorentina,Matías Fernández,2,79 min 29 sec,100.4,22.2,26.48,12.89,17.8,Right Foot,direct,5,0.0337,0
eae94638576ed98ec970153e1064f5d4,3879725,Serie A,2015-2016,Bologna,Archimede Morleo,2,49 min 14 sec,83.8,46.7,36.81,12.2,6.7,Left Foot,direct,1,0.0069,0
18d4e7e0ec8fe106b5e437d391f7ba50,3879725,Serie A,2015-2016,Bologna,Saphir Taïder,1,38 min 38 sec,94.2,24.5,30.1,13.06,15.5,Right Foot,direct,3,0.0319,0
30d547eda2fb53f8d9aa21b903d3c77f,3879726,Serie A,2015-2016,Juventus,Paul Pogba,1,17 min 0 sec,89.9,40.5,30.1,15.14,0.5,Right Foot,direct,16,0.0396,0
23bfc185255a3d4ad22608ec3c61ac78,3879726,Serie A,2015-2016,Juventus,Paulo Dybala,1,34 min 49 sec,92.6,43.6,27.64,16.34,3.6,Left Foot,direct,11,0.0571,0
07fa77e33bfcb053f0a0bb1211015d41,3879729,Serie A,2015-2016,Palermo,Achraf Lazaar,1,43 min 5 sec,90.9,62.4,36.72,9.91,22.4,Left Foot,direct,1,0.0063,0
f41c83bb00d53811c91f2ab4d9195827,3879732,Serie A,2015-2016,Chievo,Antonio Floro Flores,2,82 min 58 sec,98.4,13.9,33.88,8.68,26.1,Right Foot,direct,8,0.0078,0
4043e954a2c1ce551aa6d74cbbbe4166,3879732,Serie A,2015-2016,Chievo,Antonio Floro Flores,2,87 min 0 sec,87.5,56.0,36.22,11.34,16.0,Right Foot,direct,8,0.0081,0
a47f49eadebb4ddf2914ab2318ed5896,3879734,Serie A,2015-2016,AC Milan,Mario Balotelli,2,74 min 47 sec,96.8,55.1,27.68,13.9,15.1,Right Foot,direct,16,0.0406,0
e8fd14446c4a235edeb74a22d6da002c,3879734,Serie A,2015-2016,AC Milan,M'Baye Niang,1,24 min 34 sec,95.1,30.0,26.83,15.8,10.0,Right Foot,direct,2,0.0599,0
0ba1401224699da5d560dc2fe28e3ee8,3879734,Serie A,2015-2016,AC Milan,Mario Balotelli,2,76 min 46 sec,96.1,49.9,25.87,16.31,9.9,Right Foot,direct,16,0.0605,0
626d040599bc3ed10f173870c997eb53,3879735,Serie A,2015-2016,Empoli,Leandro Paredes,2,78 min 23 sec,82.9,40.5,37.1,12.31,0.5,Right Foot,direct,11,0.0067,0
81a773d465c1e45dde8f47dcbb04f7c1,3879736,Serie A,2015-2016,Sampdoria,Fernando,2,62 min 10 sec,90.9,43.1,29.26,15.48,3.1,Right Foot,direct,18,0.0379,0
ceb1e9af31931cb1dfc119ae7756d928,3879737,Serie A,2015-2016,Hellas Verona,Leandro Greco,2,71 min 19 sec,94.6,34.1,26.08,17.02,5.9,Left Foot,direct,3,0.0693,1
cb9f17806de8eda1371fc8cf71d179fe,3879738,Serie A,2015-2016,AS Roma,Miralem Pjanić,2,47 min 38 sec,85.9,28.0,36.15,11.93,12.0,Right Foot,direct,22,0.0075,0
ddbcf58977992a265968aba03b0feca3,3879739,Serie A,2015-2016,Juventus,Paul Pogba,1,19 min 16 sec,88.8,42.6,31.31,14.51,2.6,Right Foot,direct,16,0.0271,0
83356a9e4efe67fea6b236e3e0dcc042,3879740,Serie A,2015-2016,Empoli,Leandro Paredes,2,50 min 41 sec,88.8,46.2,31.81,14.07,6.2,Right Foot,direct,11,0.0324,0
24e4eb08d1d9ec59ce2add196664d74e,3879741,Serie A,2015-2016,Chievo,Paul-José M'Poku,2,62 min 53 sec,83.1,42.5,36.98,12.32,2.5,Right Foot,direct,3,0.007,0
63acb7c5ab299147de3cadd972400ba8,3879742,Serie A,2015-2016,AC Milan,Giacomo Bonaventura,2,57 min 15 sec,92.6,31.7,28.63,15.26,8.3,Right Foot,direct,16,0.045,0
de1fc3cd9d750de54235bd1c5093820e,3879743,Serie A,2015-2016,Bologna,Mattia Destro,1,12 min 51 sec,96.3,27.1,26.98,14.91,12.9,Right Foot,direct,2,0.0282,0
771b68587979f06b972c536e8984faac,3879745,Serie A,2015-2016,Palermo,Franco Vázquez,1,40 min 17 sec,98.7,58.7,28.34,12.21,18.7,Left Foot,direct,4,0.0129,0
db3e2ba2607dae43fa9576c7c07b376a,3879746,Serie A,2015-2016,Fiorentina,Josip Iličić,2,69 min 16 sec,92.5,40.8,27.51,16.54,0.8,Left Foot,direct,14,0.0567,0
4ebf3019a98a0eb4bc9284be351aa324,3879747,Serie A,2015-2016,Bologna,Emanuele Giaccherini,2,47 min 30 sec,94.7,19.0,32.88,10.76,21.0,Right Foot,direct,6,0.0091,0
dfd8c8463921c0c39028230b79a24a14,3879747,Serie A,2015-2016,Bologna,Mattia Destro,2,74 min 33 sec,95.0,25.7,28.8,13.81,14.3,Right Foot,direct,2,0.0429,0
98f2806c6c1cc9f68c552ca675d1fa38,3879748,Serie A,2015-2016,Chievo,Paul-José M'Poku,2,52 min 58 sec,87.4,24.2,36.23,11.37,15.8,Right Foot,direct,3,0.007,0
9eca1bc30960f818b113ebafa6b72e96,3879748,Serie A,2015-2016,Chievo,Antonio Floro Flores,2,80 min 26 sec,95.5,23.8,29.37,13.03,16.2,Right Foot,direct,8,0.0299,0
14f7bb20839a5e85d61f6dce87e87dc6,3879748,Serie A,2015-2016,Chievo,Paul-José M'Poku,2,59 min 8 sec,89.5,33.1,31.27,14.23,6.9,Right Foot,direct,3,0.0341,0
143d7557f0fcebe643de26dedf45843a,3879750,Serie A,2015-2016,Fiorentina,Manuel Pasqual,1,16 min 4 sec,107.8,65.3,28.09,7.2,25.3,Left Foot,direct,2,0.0076,0
ca857ca2d8a391996f3ad898f77671a3,3879750,Serie A,2015-2016,Fiorentina,Manuel Pasqual,1,8 min 54 sec,94.6,57.2,30.68,12.39,17.2,Left Foot,direct,2,0.0114,0
9ec1b9f67621195439bd31aa2f6ea8de,3879751,Serie A,2015-2016,AS Roma,Miralem Pjanić,1,43 min 47 sec,99.6,47.9,21.88,19.43,7.9,Right Foot,direct,22,0.0883,0
581c90516ab846968fbb3fc6082f83be,3879752,Serie A,2015-2016,Udinese,Guilherme,2,64 min 3 sec,90.3,33.4,30.42,14.64,6.6,Right Foot,direct,2,0.0298,0
9139b8d22348cd8bf70a224a7ee1533d,3879752,Serie A,2015-2016,Genoa,Suso,1,14 min 25 sec,89.1,45.6,31.4,14.29,5.6,Left Foot,direct,3,0.0314,0
89172aca07d3306cca45439d08f88da1,3879752,Serie A,2015-2016,Genoa,Blerim Džemaili,2,84 min 55 sec,97.6,24.6,27.18,13.92,15.4,Right Foot,direct,11,0.0441,0
3fbcff4e1d9e8bc941c6ead959edbe88,3879752,Serie A,2015-2016,Udinese,Ali Adnan,1,32 min 38 sec,86.8,48.0,34.15,13.0,8.0,Left Foot,direct,3,0.0202,1
91fd96d6981c69b2e74a5feec5bcf15c,3879753,Serie A,2015-2016,Empoli,Leandro Paredes,2,61 min 6 sec,86.9,32.5,33.94,13.12,7.5,Right Foot,direct,11,0.0187,0
827af2cff1106acc268f8266dc480756,3879756,Serie A,2015-2016,Napoli,Dries Mertens,2,66 min 14 sec,99.2,27.7,24.16,16.33,12.3,Right Foot,direct,6,0.0648,0
ef56dc0710e4c847a6ddfaac3c1d5365,3879757,Serie A,2015-2016,AS Roma,Miralem Pjanić,1,26 min 45 sec,98.2,35.9,22.18,20.12,4.1,Right Foot,direct,22,0.0868,0
02b6b08ae7c0dd107c40004303319c22,3879758,Serie A,2015-2016,AC Milan,Keisuke Honda,1,43 min 27 sec,93.1,41.5,26.94,16.87,1.5,Left Foot,direct,8,0.0549,0
527575be291aff82182bc76548d45861,3879758,Serie A,2015-2016,AC Milan,Keisuke Honda,1,26 min 1 sec,95.5,52.3,27.41,14.92,12.3,Left Foot,direct,8,0.0472,0
2219b38a014c0fcd23db8c9d9735e573,3879759,Serie A,2015-2016,Inter Milan,Adem Ljajić,2,88 min 8 sec,87.5,45.9,33.03,13.6,5.9,Right Foot,direct,9,0.0287,0
d393f8fa9fbea454f1bd21f47b7956f0,3879760,Serie A,2015-2016,Bologna,Emanuele Giaccherini,1,11 min 6 sec,85.5,31.5,35.53,12.48,8.5,Right Foot,direct,6,0.0101,0
0c307e2dfb3fb432d2babcaf592f5177,3879760,Serie A,2015-2016,Palermo,Enzo Maresca,1,35 min 21 sec,95.6,55.7,29.01,13.3,15.7,Right Foot,direct,5,0.0412,0
b689a9f5684fb49ff2b6ccd881292b0a,3879761,Serie A,2015-2016,Atalanta,Alessandro Diamanti,1,21 min 30 sec,87.8,48.3,33.25,13.3,8.3,Left Foot,direct,4,0.024,0
15610c548147ef5b284aeb18c8252aac,3879762,Serie A,2015-2016,Udinese,Ali Adnan,2,91 min 12 sec,89.6,54.1,33.51,12.39,14.1,Left Foot,direct,3,0.0084,0
25be131d2af99160588709d7a7362bd9,3879762,Serie A,2015-2016,Hellas Verona,Luca Marrone,2,80 min 48 sec,99.0,26.6,24.91,15.53,13.4,Right Foot,direct,4,0.0636,0
e0d193e7b2c90132d56edfe776d9f84b,3879763,Serie A,2015-2016,Sampdoria,Fernando,1,14 min 30 sec,94.8,28.4,27.74,14.98,11.6,Right Foot,direct,18,0.0484,0
ce9461f37d7fdcc445ad07c66d3cf602,3879763,Serie A,2015-2016,Sampdoria,Fernando,1,41 min 32 sec,112.7,9.8,31.07,3.52,30.2,Right Foot,direct,18,0.0074,0
809a5a308f9b5a5a41010f9e6a840f9b,3879764,Serie A,2015-2016,Genoa,Blerim Džemaili,1,5 min 13 sec,91.4,33.2,29.4,15.1,6.8,Right Foot,direct,11,0.045,0
68dcd9bfd8ac69afd78f7c20b7a7981b,3879766,Serie A,2015-2016,Lazio,Antonio Candreva,1,45 min 58 sec,91.2,47.5,29.76,14.84,7.5,Right Foot,direct,16,0.0392,0
b25a1c6cbfdf4a0164c4b51f734e5189,3879767,Serie A,2015-2016,AS Roma,Francesco Totti,2,90 min 37 sec,93.2,37.4,26.93,16.83,2.6,Right Foot,direct,2,0.0599,0
7b9328cd2184ba44e7fc8ba24938fb7d,3879768,Serie A,2015-2016,Hellas Verona,Luca Marrone,2,89 min 39 sec,87.5,38.7,32.53,14.01,1.3,Right Foot,direct,4,0.0249,0
f426028186f22dc65e87692982bcf9a8,3879769,Serie A,2015-2016,Napoli,Lorenzo Insigne,1,11 min 25 sec,94.4,32.3,26.73,16.34,7.7,Right Foot,direct,11,0.059,0
8a968083113447ec1420e15d033622f9,3879770,Serie A,2015-2016,Juventus,Paul Pogba,2,74 min 15 sec,90.2,45.4,30.29,14.82,5.4,Right Foot,direct,16,0.0455,0
3e74795b9d54834639124b0597ca4435,3879771,Serie A,2015-2016,Sassuolo,Domenico Berardi,1,1 min 23 sec,95.7,43.5,24.55,18.33,3.5,Left Foot,direct,8,0.0733,0
dcb9cbd49c444be0820af147bf0d81cd,3879772,Serie A,2015-2016,Lazio,Lucas Biglia,2,69 min 0 sec,94.9,43.5,25.34,17.78,3.5,Right Foot,direct,6,0.0739,0
29eb8227c2dbf98f44300d2a918d2709,3879774,Serie A,2015-2016,Palermo,Enzo Maresca,1,44 min 21 sec,91.8,46.3,28.9,15.4,6.3,Right Foot,direct,5,0.0467,0
9aa28b5a48b64c8cf23ce680dd997773,3879775,Serie A,2015-2016,Empoli,Piotr Zieliński,2,93 min 23 sec,92.9,36.1,27.38,16.46,3.9,Right Foot,direct,6,0.0642,0
f106b4c5dcbc5c3154ec6476b311b496,3879776,Serie A,2015-2016,Bologna,Saphir Taïder,2,72 min 12 sec,96.2,37.2,23.96,18.83,2.8,Right Foot,direct,3,0.07,0
b5459adf8ef631871705377624627c34,3879778,Serie A,2015-2016,Sampdoria,Fernando,1,4 min 39 sec,93.0,34.1,27.64,16.11,5.9,Right Foot,direct,18,0.055,0
a926f39a2161b16bf1737f49ccf89466,3879778,Serie A,2015-2016,Sampdoria,Lazaros Christodoulopoulos,2,93 min 44 sec,95.0,27.9,27.77,14.83,12.1,Right Foot,direct,2,0.0444,0
0c141cd2f0ead7fbd37b9e81f221cb69,3879780,Serie A,2015-2016,Hellas Verona,Leandro Greco,1,43 min 26 sec,95.9,47.8,25.33,17.13,7.8,Left Foot,direct,3,0.0708,0
a1f7197c0b40f4f6884f52308e89f849,3879780,Serie A,2015-2016,Hellas Verona,Luca Marrone,2,48 min 58 sec,100.2,29.4,22.46,17.97,10.6,Right Foot,direct,4,0.0779,0
739bf18f8fd404a8ddbaaf12fb1301ab,3879781,Serie A,2015-2016,AC Milan,Giacomo Bonaventura,2,60 min 38 sec,99.7,41.2,20.34,22.22,1.2,Right Foot,direct,16,0.0818,0
cdaea5aaa151c26f5d8e4fcbf100ebd9,3879781,Serie A,2015-2016,Chievo,Simone Pepe,2,86 min 30 sec,104.0,16.6,28.35,9.23,23.4,Right Foot,direct,5,0.0087,0
da253d2799775a42dc21711b994a551f,3879781,Serie A,2015-2016,Chievo,Simone Pepe,2,77 min 17 sec,92.8,32.1,28.32,15.47,7.9,Right Foot,direct,5,0.0449,0
f05af09671ade785988c9f27c08e62bb,3879781,Serie A,2015-2016,AC Milan,Keisuke Honda,1,41 min 57 sec,96.0,59.6,30.99,11.49,19.6,Left Foot,direct,8,0.0104,0
e17d6ae72042ed787929ef606a5eee61,3879787,Serie A,2015-2016,AS Roma,Miralem Pjanić,2,63 min 13 sec,100.9,46.0,20.02,21.66,6.0,Right Foot,direct,22,0.0911,0
f470eb04436837f3b4866059c6fd7561,3879788,Serie A,2015-2016,Palermo,Aleksandar Trajkovski,1,38 min 23 sec,85.7,36.2,34.51,13.15,3.8,Right Foot,direct,7,0.0202,0
5ecde3816dc08b73538cb7aa52b189a4,3879788,Serie A,2015-2016,Palermo,Aleksandar Trajkovski,2,69 min 31 sec,99.1,25.1,25.67,14.58,14.9,Right Foot,direct,7,0.0472,0
d23f38d50d58397b95073b5df854ce72,3879789,Serie A,2015-2016,Fiorentina,Marcos Alonso,1,5 min 25 sec,97.4,45.9,23.36,18.85,5.9,Left Foot,direct,9,0.0772,0
68674cd46654c099f30f976ff602866b,3879789,Serie A,2015-2016,Frosinone,Daniel Pavlovic,2,50 min 25 sec,97.4,40.6,22.61,20.06,0.6,Left Foot,direct,7,0.0779,0
c0eb02acd5ef78f239064846cc7493c7,3879789,Serie A,2015-2016,Fiorentina,Mauro Zárate,2,88 min 31 sec,96.4,31.6,25.05,17.16,8.4,Right Foot,direct,7,0.0752,0
ec517156c17c8545eca1f67521bacf21,3879790,Serie A,2015-2016,Juventus,Paulo Dybala,1,28 min 52 sec,87.8,34.3,32.7,13.74,5.7,Left Foot,direct,11,0.0274,0
dfcbe4937012cfca1442dfa80be17f7f,3879790,Serie A,2015-2016,Juventus,Paul Pogba,1,32 min 4 sec,89.6,30.5,31.85,13.69,9.5,Right Foot,direct,16,0.0318,1
a789f5054858cd4f3a44d15520d7088f,3879790,Serie A,2015-2016,Juventus,Paul Pogba,2,75 min 56 sec,100.6,33.1,20.59,20.83,6.9,Right Foot,direct,16,0.0909,0
4a84f5704dad729b540667e7a37c40ae,3879790,Serie A,2015-2016,Juventus,Paul Pogba,1,35 min 34 sec,95.1,55.9,29.54,13.09,15.9,Right Foot,direct,16,0.0388,0
9b40960930287373f2acb8042575c891,3879791,Serie A,2015-2016,AC Milan,Keisuke Honda,2,63 min 2 sec,100.7,47.5,20.71,20.51,7.5,Left Foot,direct,8,0.0888,0
5081a73004d168127788049121e6b6b4,3879791,Serie A,2015-2016,AC Milan,Giacomo Bonaventura,1,36 min 30 sec,95.5,37.3,24.65,18.33,2.7,Right Foot,direct,16,0.0718,0
c72bee9345fd474e1e9e644ace8c7963,3879791,Serie A,2015-2016,AC Milan,Keisuke Honda,2,73 min 1 sec,99.0,60.5,29.35,11.24,20.5,Left Foot,direct,8,0.0112,0
cc9983b284047b46528cb65fb7960140,3879791,Serie A,2015-2016,AC Milan,Giacomo Bonaventura,2,59 min 33 sec,115.1,9.0,31.38,2.32,31.0,Right Foot,direct,16,0.0077,0
14ad5093b1730dbe73b92b4903b69529,3879792,Serie A,2015-2016,Sampdoria,Dodô,2,74 min 23 sec,99.2,40.8,20.82,21.74,0.8,Left Foot,direct,1,0.0806,0
611e7bf8099ccda35b4077cbccf3c665,3879792,Serie A,2015-2016,Sampdoria,Fernando,2,77 min 36 sec,87.1,44.4,33.19,13.63,4.4,Right Foot,direct,18,0.0222,0
163f84dc51bef0e62fc2fc7ad148a05e,3879793,Serie A,2015-2016,Sassuolo,Nicola Sansone,2,84 min 0 sec,100.3,37.6,19.85,22.64,2.4,Right Foot,direct,8,0.0887,0
710176cf64c06fcb45bb14ed7a2ce4c2,3879795,Serie A,2015-2016,Carpi,Kevin Lasagna,2,66 min 0 sec,90.0,49.9,31.59,13.73,9.9,Left Foot,direct,3,0.0385,1
443dc890e26c7f927d007c217aaa0195,3879796,Serie A,2015-2016,Genoa,Blerim Džemaili,1,31 min 48 sec,93.2,29.2,28.89,14.67,10.8,Right Foot,direct,11,0.0471,0
667a81e56c0704cdd07e7405096f88a8,3879797,Serie A,2015-2016,Carpi,Simone Verdi,2,76 min 1 sec,93.1,32.4,27.95,15.7,7.6,Right Foot,direct,5,0.0543,0
8759547cf0deebadd97e841160040871,3879799,Serie A,2015-2016,Lazio,Lucas Biglia,1,35 min 9 sec,99.3,22.2,27.3,12.79,17.8,Right Foot,direct,6,0.0315,0
4ef4845a2ea341b2abf990646e593e8e,3879800,Serie A,2015-2016,Fiorentina,Mauro Zárate,2,85 min 41 sec,110.0,16.5,25.54,7.17,23.5,Right Foot,direct,7,0.0075,0
3aabb7471e5a45bf97a2e79ed28e386f,3879800,Serie A,2015-2016,Fiorentina,Josip Iličić,2,74 min 3 sec,94.0,44.8,26.44,16.94,4.8,Left Foot,direct,14,0.0601,0
8caf3e4362bab49811d0269dbd138cb1,3879802,Serie A,2015-2016,Chievo,Valter Birsa,2,73 min 29 sec,94.3,54.0,29.27,13.75,14.0,Left Foot,direct,10,0.0429,1
727392ac2563871dc3263c3857da4409,3879804,Serie A,2015-2016,Frosinone,Oliver Kragl,1,25 min 17 sec,85.3,52.0,36.72,11.77,12.0,Left Foot,direct,6,0.0088,0
0a5175826bb4decfe4a5de07cb81cf4d,3879805,Serie A,2015-2016,AC Milan,Mario Balotelli,2,74 min 52 sec,88.0,26.5,34.73,12.14,13.5,Right Foot,direct,16,0.008,0
13adf3fea0eefa966e88ea39b183c1a2,3879806,Serie A,2015-2016,Bologna,Franco Brienza,2,72 min 35 sec,99.9,55.0,25.08,14.7,15.0,Left Foot,direct,6,0.0532,0
af38298ba6c8e741132e163d074d5f8a,3879807,Serie A,2015-2016,Chievo,Valter Birsa,1,21 min 5 sec,96.0,57.4,29.64,12.55,17.4,Left Foot,direct,10,0.018,0
93be85f25e881a54d8841cb023501f98,3879808,Serie A,2015-2016,Frosinone,Oliver Kragl,1,32 min 0 sec,89.6,32.3,31.36,14.11,7.7,Left Foot,direct,6,0.0393,0
ca61d0514c4002389e7f4b5b95a33bfc,3879808,Serie A,2015-2016,Frosinone,Daniel Pavlovic,2,71 min 32 sec,92.5,49.5,29.09,14.84,9.5,Left Foot,direct,7,0.047,0
08a41403ed3419599c580826496e1cd8,3879809,Serie A,2015-2016,Sassuolo,Nicola Sansone,2,55 min 47 sec,100.8,28.2,22.54,17.34,11.8,Right Foot,direct,8,0.0746,0
a680c8d8ddcc6a73a3221e3da7b3943b,3879809,Serie A,2015-2016,Genoa,Suso,2,47 min 22 sec,88.3,40.5,31.7,14.38,0.5,Left Foot,direct,3,0.0248,0
b90dbee1cb53c8eedcfa995428a3fc62,3879810,Serie A,2015-2016,AC Milan,Mario Balotelli,1,13 min 38 sec,96.2,22.7,29.42,12.63,17.3,Right Foot,direct,16,0.0189,0
5c452182db4a7c0c73c1194668d6b0d8,3879810,Serie A,2015-2016,AC Milan,Mario Balotelli,1,37 min 16 sec,90.8,22.1,34.25,11.41,17.9,Right Foot,direct,16,0.0081,0
996c833046c2f9a686da66589c8676ea,3879810,Serie A,2015-2016,Juventus,Paul Pogba,2,59 min 18 sec,93.4,32.6,27.61,15.91,7.4,Right Foot,direct,16,0.0583,0
42dcf222d68d607d9c3eca8b8fc8712f,3879811,Serie A,2015-2016,Napoli,Lorenzo Insigne,1,9 min 2 sec,108.7,17.7,25.0,8.44,22.3,Right Foot,direct,11,0.0092,0
8ec8584081018a02eb246f04f18ab859,3879811,Serie A,2015-2016,Napoli,José Callejón,2,54 min 30 sec,91.3,43.0,28.86,15.7,3.0,Right Foot,direct,2,0.0494,0
0f8c6137a8b7519f44100aa6893539ec,3879811,Serie A,2015-2016,Napoli,Manolo Gabbiadini,2,48 min 38 sec,96.4,56.1,28.57,13.28,16.1,Left Foot,direct,4,0.0404,0
a24ae2b1884b506a4f17bb3e2ec49a7b,3879812,Serie A,2015-2016,Palermo,Oscar Hiljemark,2,50 min 39 sec,100.9,52.4,22.77,16.91,12.4,Right Foot,direct,1,0.0667,0
0edc997a7af6299a03339295126aafb1,3879814,Serie A,2015-2016,Fiorentina,Josip Iličić,1,38 min 45 sec,87.7,41.2,32.32,14.1,1.2,Left Foot,direct,14,0.0244,0
c9f23ef4a2ad376433d837d728096cc1,3879815,Serie A,2015-2016,Atalanta,Luca Cigarini,2,81 min 40 sec,97.9,22.9,27.94,13.02,17.1,Right Foot,direct,4,0.0328,1
49c31214fcd0512258fb1cee5006eedd,3879815,Serie A,2015-2016,Torino,Cesare Bovo,2,91 min 48 sec,96.4,55.4,28.18,13.64,15.4,Right Foot,direct,5,0.0422,0
f28b30ad5754a6eaded6778ba0fbbc3e,3879816,Serie A,2015-2016,Bologna,Sergio Floccari,2,69 min 21 sec,91.6,28.0,30.83,13.66,12.0,Right Foot,direct,1,0.0307,0
c900675eab9e8e499958a9e88b2aa01a,3879817,Serie A,2015-2016,Napoli,Manolo Gabbiadini,1,33 min 48 sec,90.8,42.8,29.33,15.46,2.8,Left Foot,direct,4,0.0376,0
2fe311a925c4d8b0e9d5d68c6f154dd5,3879819,Serie A,2015-2016,Genoa,Darko Lazović,2,53 min 20 sec,99.4,34.7,21.27,20.69,5.3,Right Foot,direct,4,0.0941,0
af4042d1ff46eb06593be06128aee8d5,3879819,Serie A,2015-2016,Carpi,Riccardo Gagliolo,1,38 min 13 sec,101.4,49.7,20.98,19.34,9.7,Left Foot,direct,2,0.0855,0
5b135104d842e9e0e5e70e6bcc870434,3879819,Serie A,2015-2016,Carpi,Riccardo Gagliolo,1,2 min 8 sec,99.4,56.6,26.46,13.55,16.6,Left Foot,direct,2,0.0439,0
7275a5c2865eab0fc645727d9850c115,3879820,Serie A,2015-2016,Juventus,Paul Pogba,2,56 min 8 sec,75.8,22.6,47.5,8.97,17.4,Right Foot,direct,16,0.0064,0
75f08f31a729eb30a94d13197d214224,3879821,Serie A,2015-2016,Sassuolo,Domenico Berardi,2,86 min 37 sec,95.4,44.9,25.08,17.79,4.9,Left Foot,direct,8,0.0795,0
d9058eb611038dfd4ce0616d647b3847,3879821,Serie A,2015-2016,Fiorentina,Marcos Alonso,2,78 min 8 sec,89.2,47.0,31.59,14.09,7.0,Left Foot,direct,9,0.0282,0
9e4e2b6727633a5641b838b7703fedd5,3879822,Serie A,2015-2016,Udinese,Bruno Fernandes,1,10 min 23 sec,90.7,32.0,30.37,14.5,8.0,Right Foot,direct,5,0.0409,0
26a5c8bc687109825f75c4f4501d6421,3879822,Serie A,2015-2016,Chievo,Simone Pepe,2,73 min 51 sec,95.3,53.7,28.24,14.18,13.7,Right Foot,direct,5,0.042,0
a51d2f3d591db032e046aaad48e2c02f,3879824,Serie A,2015-2016,Sampdoria,Fernando,2,79 min 21 sec,93.1,53.3,30.01,13.67,13.3,Right Foot,direct,18,0.0355,0
f54d52cc2e14ed1296c2f03f8d34f31a,3879824,Serie A,2015-2016,AC Milan,Mario Balotelli,1,29 min 28 sec,88.5,38.9,31.52,14.46,1.1,Right Foot,direct,16,0.0261,0
332b4ef91353b043edcd0f75ded7416a,3879824,Serie A,2015-2016,AC Milan,Mario Balotelli,1,35 min 54 sec,92.3,29.3,29.69,14.36,10.7,Right Foot,direct,16,0.0437,0
4607385c09b93f1ce3c9503e1927b387,3879824,Serie A,2015-2016,AC Milan,Mario Balotelli,2,51 min 37 sec,91.6,24.4,32.4,12.39,15.6,Right Foot,direct,16,0.0089,0
35d184f4ab253e995d6290a9bd2c6831,3879824,Serie A,2015-2016,AC Milan,Mario Balotelli,1,4 min 30 sec,91.1,34.5,29.42,15.23,5.5,Right Foot,direct,16,0.0398,0
34e525bdea3be64f43803acef731a10d,3879826,Serie A,2015-2016,Hellas Verona,Federico Viviani,1,31 min 6 sec,89.6,45.1,30.82,14.59,5.1,Right Foot,direct,8,0.0334,0
20a733b271e991f03d23453b64517973,3879828,Serie A,2015-2016,AS Roma,Konstantinos Manolas,2,71 min 54 sec,99.3,24.8,25.68,14.43,15.2,Right Foot,direct,1,0.0537,0
9615409b448fa9f7e8e24910225e7183,3879828,Serie A,2015-2016,AS Roma,Alessandro Florenzi,1,44 min 12 sec,95.1,39.7,24.9,18.25,0.3,Right Foot,direct,1,0.0765,0
d375d99e704a7930e8f42d0f2ee108a6,3879829,Serie A,2015-2016,Hellas Verona,Federico Viviani,2,54 min 40 sec,93.5,29.7,28.43,14.98,10.3,Right Foot,direct,8,0.0479,0
d92794337d3a156ae23d9c833bd31a6e,3879829,Serie A,2015-2016,Hellas Verona,Federico Viviani,1,32 min 43 sec,83.0,45.1,37.35,12.11,5.1,Right Foot,direct,8,0.0066,0
857eaafba44e7da0f51946c348cab04f,3879830,Serie A,2015-2016,Genoa,Panagiotis Tachtsidis,2,88 min 44 sec,91.2,19.1,35.58,10.44,20.9,Left Foot,direct,4,0.0085,0
eb108a5c7a0582ea749a64a240519b94,3879831,Serie A,2015-2016,Sampdoria,Fernando,2,78 min 44 sec,89.9,49.4,31.53,13.83,9.4,Right Foot,direct,18,0.0292,0
ba6ef2e9ebbe400cc7b22c3110039305,3879832,Serie A,2015-2016,Atalanta,Alessandro Diamanti,2,90 min 50 sec,89.6,33.5,31.09,14.35,6.5,Left Foot,direct,4,0.0395,0
64454eecd794ae512a875a6f3be5277c,3879832,Serie A,2015-2016,Atalanta,Alessandro Diamanti,2,89 min 48 sec,98.6,34.5,22.1,19.93,5.5,Left Foot,direct,4,0.0848,0
ef9fd2ec90b90f73817fc1be78af7015,3879832,Serie A,2015-2016,Palermo,Aleksandar Trajkovski,2,84 min 16 sec,101.4,20.9,26.66,12.09,19.1,Right Foot,direct,7,0.0119,0
c6048cc3a5ce8b41cb56972cc567cf35,3879833,Serie A,2015-2016,Juventus,Paul Pogba,1,30 min 56 sec,84.2,35.9,36.03,12.59,4.1,Right Foot,direct,16,0.0128,0
43dd735b2e3743e3927e2f97fc2d655b,3879833,Serie A,2015-2016,Juventus,Anderson Hernanes de Carvalho Andrade,2,49 min 18 sec,92.3,28.4,30.03,14.04,11.6,Right Foot,direct,5,0.0382,0
623d64dc2ac59c150ce1eacc03eff972,3879834,Serie A,2015-2016,Fiorentina,Josip Iličić,2,77 min 2 sec,94.3,51.5,28.16,14.83,11.5,Left Foot,direct,14,0.0425,0
fcb6260bc8c1f364131ad17d8ec9536d,3879834,Serie A,2015-2016,Udinese,Cyril Théréau,1,11 min 3 sec,95.7,44.2,24.66,18.18,4.2,Right Foot,direct,1,0.0675,0
02e01d87eb289e1eea182651d93770fb,3879836,Serie A,2015-2016,AC Milan,Mario Balotelli,2,87 min 17 sec,97.0,53.6,26.72,14.77,13.6,Right Foot,direct,16,0.052,0
