source,shot_id,competition,season,date,team,player,period,minute,second,location_x,location_y,distance_to_goal_m,shot_angle_deg,location_zone,body_part,technique,free_kick_type,shot_type_raw,play_pattern_raw,xg,gk_distance_to_goal_m,outcome,is_goal,team_strength_proxy
huggingface,733145aa9eaf608b60aecbf89566f9b2,Ligue 1,2015/2016,,-5927534483823570262,2890528404795270313,2,57,57,98.5,31.1,21.28,18.12,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0776,,Off T,0,
huggingface,3fa0403dd7e314835fb6af045a23df3f,Ligue 1,2015/2016,,8202855477676843556,-1677238368770505550,2,57,59,100.5,33.3,18.85,20.87,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.0541,,Wayward,0,
huggingface,46fd895656bde192803d6b683da544bc,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,57,32,90.4,33.5,27.71,14.7,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0344,,Blocked,0,
huggingface,14628348a43aa79e9e69fe0653a095b1,Ligue 1,2015/2016,,-4818824869614851391,7839065709822201270,2,57,21,116.2,36.7,4.6,72.94,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.6114,,Off T,0,
huggingface,2c14393c0bdf364ce9c1c048a40c0062,Ligue 1,2015/2016,,6204573536849879429,-5697001796369332419,2,57,34,114.3,34.0,7.57,40.98,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.2242,,Goal,1,
huggingface,6d336290e22e2f1a66041b3029cc175b,Ligue 1,2015/2016,,-413504502815614785,-7119885657402208391,2,57,33,106.8,53.0,16.94,17.88,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0651,,Saved,0,
huggingface,1409a1fb3973c9a9b18b123887d33977,Ligue 1,2015/2016,,-4818824869614851391,5679102090870267426,2,57,17,106.9,33.5,13.37,27.91,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1031,,Blocked,0,
huggingface,f41aed055a9fda8c4c2ad9dbe12deeec,Ligue 1,2015/2016,,3417250805755843880,6570622051841787886,2,58,7,85.9,50.8,32.71,12.18,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0078,,Saved,0,
huggingface,66aaabc083791f7bc9243b2399306c9d,Ligue 1,2015/2016,,217691966740393183,-6112548027467045916,2,58,35,94.8,44.8,23.46,17.43,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0273,,Blocked,0,
huggingface,126d955cd805ec7ad58d739c90ad61a8,Ligue 1,2015/2016,,3417250805755843880,-8148216320984498884,2,58,20,83.6,39.1,33.29,12.53,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.011,,Saved,0,
huggingface,915e7f02b6ff590de4d3cd25271f1003,Ligue 1,2015/2016,,-2666368742548779004,6440816858680272584,2,58,53,84.8,28.1,33.98,11.66,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0046,,Blocked,0,
huggingface,4c3d6de1747efa45c7d1c7815abb9d8a,Ligue 1,2015/2016,,217691966740393183,-4376194012625185069,2,58,33,116.2,49.5,9.36,18.92,,Head,Normal,indirect,Open Play,From Free Kick,0.041,,Blocked,0,
huggingface,03152ef994176a4530d1ad20199ce1f7,Ligue 1,2015/2016,,-1014716689705104764,3198752494169059714,2,58,1,57.4,41.1,57.25,7.31,,Left Foot,Lob,indirect,Open Play,From Free Kick,0.0038,,Off T,0,
huggingface,e6c0a1a57604366d5a24beaf94e65da8,Ligue 1,2015/2016,,880946248911110405,-2494007662619494787,2,58,43,112.0,29.3,12.22,21.5,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.1576,,Saved,0,
huggingface,e568d34f4af6a80c1a9e81948aeb0682,Ligue 1,2015/2016,,-4469021047651084690,585868138695195231,2,58,20,105.2,40.6,13.54,30.2,,Head,Normal,indirect,Open Play,From Free Kick,0.0209,,Off T,0,
huggingface,28866455287dcded3fc8aaf8bf3a130a,Ligue 1,2015/2016,,2967746240071591751,-1671382422352489572,2,58,51,102.4,28.4,19.27,18.2,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0322,,Blocked,0,
huggingface,e4c549a87e6e06b5d7ed280b2e38b0c2,Ligue 1,2015/2016,,-7535466148074470587,-5034637182479528544,2,58,12,98.1,51.9,22.79,16.14,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.03,,Blocked,0,
huggingface,83c4a993008fd08f5d22261072956a96,Ligue 1,2015/2016,,-3769669786313054190,-4474581459132360428,2,58,7,103.0,35.7,16.03,25.01,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.2581,,Saved,0,
huggingface,321f37a5ba352ddab9924cfb503c9080,Ligue 1,2015/2016,,8031505696807805891,9216663554095801024,2,58,38,114.1,51.5,11.82,17.35,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0686,,Off T,0,
huggingface,f57f82df1ddeedc3603691729da83b16,Ligue 1,2015/2016,,8031505696807805891,9216663554095801024,2,58,35,113.7,44.3,6.97,50.07,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.1927,,Blocked,0,
huggingface,816988d23d641cdb1a252d9892d1729c,Ligue 1,2015/2016,,8031505696807805891,8098756667158105610,2,58,37,111.3,35.1,9.13,39.74,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.4674,,Goal,1,
huggingface,bbe142e61cdc5f7c48edcfda8f97b0c3,Ligue 1,2015/2016,,-7535466148074470587,971532957591659096,2,58,48,110.5,42.2,8.92,43.86,,Head,Normal,indirect,Open Play,From Free Kick,0.1056,,Off T,0,
huggingface,e75f78bbfed59f8e82e0695fa18ff2f5,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,58,32,115.3,36.4,5.41,63.13,,Head,Normal,indirect,Open Play,From Free Kick,0.3304,,Goal,1,
huggingface,55ff2a9fb1f45d9594b743d9b39822b1,Ligue 1,2015/2016,,-7392923632158937138,-6332354637460137045,2,58,36,91.7,36.1,26.12,15.8,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0518,,Off T,0,
huggingface,6a751fa6f6ea7a6958c3ddf9f5b58b17,Ligue 1,2015/2016,,4096399060242247827,-6912438345539870984,2,58,57,111.3,38.9,8.02,48.81,,Head,Normal,indirect,Open Play,From Free Kick,0.0825,,Blocked,0,
huggingface,e5a09e7c98c1cc3317e9cc14ad247206,Ligue 1,2015/2016,,-413504502815614785,634191170413585268,2,59,21,108.6,28.1,15.07,19.64,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.1226,,Goal,1,
huggingface,28faa496afbc31e0aea99bf8e565ef22,Ligue 1,2015/2016,,880946248911110405,5162926117777486511,2,59,14,111.2,66.0,25.1,5.45,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0073,,Saved,0,
huggingface,8b9734a258b4bcf76817ce06a1d4536f,Ligue 1,2015/2016,,-8205174094325881322,-6787936849372776734,2,59,20,115.3,48.9,9.2,23.79,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0939,,Blocked,0,
huggingface,0e3b38c423890ce6cf3dbf64412cee6a,Ligue 1,2015/2016,,-6272803858404255961,-7069047500083996974,2,59,32,100.6,36.6,18.01,22.65,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0983,,Goal,1,
huggingface,8c84acdab0761f30d56a0abf5d271f78,Ligue 1,2015/2016,,8031505696807805891,-4336897881920203093,2,59,52,105.0,46.1,14.81,25.98,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0753,,Blocked,0,
huggingface,bf4d0fefe3aa93f6d35fcaf1724e4144,Ligue 1,2015/2016,,-6272803858404255961,2943743226467331900,2,59,36,99.1,34.5,19.76,20.34,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0878,,Off T,0,
huggingface,96ff1560f3a7554aac47c53e8c4674e3,Ligue 1,2015/2016,,4096399060242247827,-5835102805263341694,2,59,36,96.9,30.9,22.7,17.11,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0232,,Off T,0,
huggingface,804708bec0a833ed0c93096e33b12450,Ligue 1,2015/2016,,-8205174094325881322,285242447634151315,2,59,18,101.2,65.6,29.04,8.61,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0078,,Saved,0,
huggingface,c3a6254379ce1b59b406018114a1d093,Ligue 1,2015/2016,,-6687712751486697361,4008826478610940907,2,59,34,96.4,48.9,23.06,16.93,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0336,,Off T,0,
huggingface,1fafdf804beb18a6aacc583569ab085f,Ligue 1,2015/2016,,217691966740393183,4121742840374739736,2,59,2,98.8,28.4,22.1,16.63,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0718,,Blocked,0,
huggingface,ec4fb284a15f747513cb69143dbaf56b,Ligue 1,2015/2016,,-4818824869614851391,7148952464020835322,2,59,8,114.6,41.5,5.12,70.37,,Head,Normal,indirect,Open Play,From Free Kick,0.2835,,Off T,0,
huggingface,a7c080a5367f95e239266e11b164c3a0,Ligue 1,2015/2016,,8031505696807805891,-1800730729844012445,2,59,49,114.9,47.5,8.29,31.62,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.2041,,Saved,0,
huggingface,fef685a7ac6c7fca486d6e2cb91573b7,Ligue 1,2015/2016,,-413504502815614785,-7119885657402208391,2,59,50,95.9,34.3,22.65,17.89,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0737,,Off T,0,
huggingface,9964d454e2dacdddf15d3f651fb97b8d,Ligue 1,2015/2016,,-4818824869614851391,7839065709822201270,2,59,4,87.3,24.7,33.01,11.49,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0084,,Off T,0,
huggingface,04aa8df24d5ce755f2445fbd216de36f,Ligue 1,2015/2016,,6204573536849879429,-840481998233039541,2,59,33,100.3,53.8,21.99,15.65,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0325,,Blocked,0,
huggingface,d10410c4e1a7f11fbc135147db8090d0,Ligue 1,2015/2016,,217691966740393183,236328054623906370,2,59,43,105.2,51.8,17.31,19.08,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.1087,,Off T,0,
huggingface,8ce1a9cc094bbe6366cc3658a1f5f4fe,Ligue 1,2015/2016,,-2666368742548779004,-6331187068958904778,2,59,12,106.7,19.9,22.04,10.67,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0112,,Wayward,0,
huggingface,2365b5ed75ada4bc0a231f69fa4e283b,Ligue 1,2015/2016,,8031505696807805891,-2922566595132200765,2,59,53,109.2,59.5,20.38,10.19,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0078,,Goal,1,
huggingface,31cc6d3cdba1a0a0107a59890700f33e,Ligue 1,2015/2016,,-6687712751486697361,-230784888825921759,2,59,36,109.5,45.1,10.67,34.93,,Head,Normal,indirect,Open Play,From Free Kick,0.0582,,Off T,0,
huggingface,54b4fb0ab0930017c2a14f2ee94dd46b,Ligue 1,2015/2016,,-1014716689705104764,2817966653595744418,2,59,5,118.2,45.6,5.38,37.75,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.3346,,Goal,1,
huggingface,41750024e81ecb3fef78a4b5c4b950d9,Ligue 1,2015/2016,,8202855477676843556,7267017801290548839,2,59,17,108.8,50.4,13.98,22.38,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0424,,Blocked,0,
huggingface,7c23b40e843594c87e360042cb2e3b42,Ligue 1,2015/2016,,4096399060242247827,-6912438345539870984,2,59,33,85.9,54.9,34.03,11.27,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0065,,Blocked,0,
huggingface,102e731363540d33f8b024564784f7f3,Ligue 1,2015/2016,,8202855477676843556,-1829003241476366628,2,59,10,100.5,29.4,20.29,18.12,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0327,,Blocked,0,
huggingface,fd5ebf8006c217891b5bd6f013d2489c,Ligue 1,2015/2016,,-7535466148074470587,-206387560177953682,2,60,53,107.9,39.0,11.1,36.38,,Head,Normal,indirect,Open Play,From Free Kick,0.0536,,Saved,0,
huggingface,5238d423226fb81a62eb3ef0769ddae2,Ligue 1,2015/2016,,4096399060242247827,-6912438345539870984,2,60,18,100.8,18.1,26.63,10.46,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0104,,Saved,0,
huggingface,0f335781011ff1aca3485571797413d1,Ligue 1,2015/2016,,3417250805755843880,-8148216320984498884,2,60,21,98.6,32.3,20.8,18.86,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0762,,Saved,0,
huggingface,3fbb636344c43e52f44eea0ffb073715,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,60,19,103.7,46.2,15.95,24.35,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0602,,Blocked,0,
huggingface,356da30249bfe2e35b5fc6bebf33fc15,Ligue 1,2015/2016,,-6687712751486697361,6791311710828697308,2,60,57,95.2,35.7,23.02,17.81,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0468,,Blocked,0,
huggingface,0d116f82164282df5e8e54990541e9ce,Ligue 1,2015/2016,,-2666368742548779004,-6331187068958904778,2,60,24,103.6,32.8,16.38,23.29,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.0458,,Off T,0,
huggingface,d09040cfdf28ae05f64b95b41b7c2d12,Ligue 1,2015/2016,,-6687712751486697361,-4876637432044052747,2,60,58,108.8,40.1,10.24,39.31,,Head,Normal,indirect,Open Play,From Free Kick,0.0577,,Goal,1,
huggingface,65ce8b2304fe22370e071cbd2e4ca559,Ligue 1,2015/2016,,217691966740393183,2903012188823086834,2,60,52,94.1,28.9,25.77,14.91,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0448,,Saved,0,
huggingface,bc20ad05c538d5ae87d311373a22688b,Ligue 1,2015/2016,,6204573536849879429,7750305097851396109,2,60,7,102.1,28.8,19.31,18.42,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0351,,Blocked,0,
huggingface,fb4b4d2131f95b7c81ef37ac732ed629,Ligue 1,2015/2016,,6204573536849879429,3652245711468645169,2,60,17,87.0,53.4,32.57,11.9,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0078,,Blocked,0,
huggingface,c3e7d7aa646a59e8feef8852ad9264ef,Ligue 1,2015/2016,,6204573536849879429,-840481998233039541,2,60,56,107.3,24.6,18.25,14.88,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0477,,Saved,0,
huggingface,1ef07927b1ee21233577e96952c60b4c,Ligue 1,2015/2016,,-4818824869614851391,-4714473450636507900,2,60,14,88.8,48.7,29.62,13.58,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.024,,Off T,0,
huggingface,b55d12ab9ff03159bf911f6fdc897ae5,Ligue 1,2015/2016,,217691966740393183,-3055631677442636753,2,60,37,80.2,39.1,36.4,11.47,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.006,,Off T,0,
huggingface,403df47fa44e7307539eb7d04f92d9ad,Ligue 1,2015/2016,,-2666368742548779004,3186732947297646143,2,60,58,104.1,56.2,20.76,14.29,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.044,,Saved,0,
huggingface,4d342634a8e3860450fcea2d58c79fa4,Ligue 1,2015/2016,,-4818824869614851391,-4714473450636507900,2,60,2,101.7,38.9,16.76,24.58,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.4403,,Saved,0,
huggingface,4f4011ef0f8a1eab684e9b1f24aa8cd9,Ligue 1,2015/2016,,8031505696807805891,9216663554095801024,2,60,7,90.8,27.7,28.97,13.3,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0304,,Off T,0,
huggingface,ad76ca65b57899b2d529c5187acb9cfd,Ligue 1,2015/2016,,8202855477676843556,105696794222231874,2,60,0,104.7,16.9,25.34,9.25,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0085,,Blocked,0,
huggingface,3fdcc077d6bdf5c8fec397c1d0e24b77,Ligue 1,2015/2016,,-4469021047651084690,585868138695195231,2,60,3,104.7,33.5,15.2,25.18,,Head,Normal,indirect,Open Play,From Free Kick,0.049,,Off T,0,
huggingface,523068a17c76da8d722fcd28663d8956,Ligue 1,2015/2016,,-4818824869614851391,4519449206813678290,2,60,50,99.2,24.8,23.56,14.41,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0164,,Off T,0,
huggingface,a29ba7672fa5fa8158dd64f74936ba4a,Ligue 1,2015/2016,,8031505696807805891,-1397749672107263664,2,60,57,109.3,29.7,13.58,22.71,,Head,Normal,indirect,Open Play,From Free Kick,0.0269,,Off T,0,
huggingface,6e1a1b43949379fccda62230f98487e6,Ligue 1,2015/2016,,217691966740393183,236328054623906370,2,60,12,118.0,34.4,5.44,39.57,,Left Foot,Volley,indirect,Open Play,From Free Kick,0.2249,,Goal,1,
huggingface,b740d2c9340f8134b195953efcb43299,Ligue 1,2015/2016,,-8205174094325881322,2578475210941703921,2,60,52,94.6,50.2,25.03,15.49,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0574,,Blocked,0,
huggingface,e9e98f4693d2c950a0738d5f09fecbf8,Ligue 1,2015/2016,,-7535466148074470587,-2817167891926957845,2,60,28,85.5,49.5,32.72,12.31,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0078,,Blocked,0,
huggingface,5b1cf771f6170f51f2b631b1587e0a06,Ligue 1,2015/2016,,-3769669786313054190,-8696642134719132274,2,60,12,83.5,46.0,33.82,12.19,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0079,,Off T,0,
huggingface,6cafdcc8ae10274edafadd6929dfaf18,Ligue 1,2015/2016,,-5927534483823570262,2053070058430380638,2,60,16,90.2,42.8,27.37,15.16,,Right Foot,Volley,indirect,Open Play,From Free Kick,0.0138,,Wayward,0,
huggingface,ab5cfd202d7681fc58185744f130e1d4,Ligue 1,2015/2016,,-4469021047651084690,2737257705855561465,2,60,40,98.3,28.3,22.54,16.35,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0702,,Goal,1,
huggingface,d9e159683cd688cc6dfa82b24f1d3b44,Ligue 1,2015/2016,,-7392923632158937138,5321347807542934067,2,60,35,94.8,46.9,23.89,16.83,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0286,,Saved,0,
huggingface,8b31f9e2448d711e332c30567cc5d097,Ligue 1,2015/2016,,8031505696807805891,2114500280673237211,2,61,0,108.5,34.0,11.86,31.14,,Head,Normal,indirect,Open Play,From Free Kick,0.0307,,Saved,0,
huggingface,198e945e0d55506f9fd1a8d52920b9c7,Ligue 1,2015/2016,,8031505696807805891,6463647014291136581,2,61,27,110.7,29.4,12.89,22.14,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0707,,Saved,0,
huggingface,8f78784800f743dbf3ebbe9ef02d92c2,Ligue 1,2015/2016,,-3769669786313054190,-3188470671245815986,2,61,4,108.4,51.3,14.81,20.65,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.1146,,Off T,0,
huggingface,9adc31f852e3d7c684fa9002f7042554,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,61,6,109.7,36.1,10.07,38.04,,Head,Normal,indirect,Open Play,From Free Kick,0.3772,,Off T,0,
huggingface,53a69418448ed1e9ce3a260bdabd4a93,Ligue 1,2015/2016,,2967746240071591751,-2841687072307468799,2,61,4,91.0,36.6,26.7,15.5,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0374,,Saved,0,
huggingface,f61221aa858802cc6d249b7d7f132bdc,Ligue 1,2015/2016,,217691966740393183,6392371371303512982,2,61,59,103.1,34.7,16.2,24.43,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0389,,Blocked,0,
huggingface,7eb26c67691e86dad9550d4653413409,Ligue 1,2015/2016,,-1014716689705104764,-6425872279254287563,2,61,16,116.7,38.3,3.39,94.81,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.9767,,Goal,1,
huggingface,4352b73ea5909aec4b9e04cd82b43691,Ligue 1,2015/2016,,-7535466148074470587,-2817167891926957845,2,61,58,82.5,38.9,34.3,12.17,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0063,,Off T,0,
huggingface,e2b7236669ac401ebb21d34867eec965,Ligue 1,2015/2016,,-5927534483823570262,-4342917975993918314,2,61,30,104.1,38.1,14.64,27.88,,Head,Normal,indirect,Open Play,From Free Kick,0.0309,,Saved,0,
huggingface,1b024692e135e4c410fe8b91c8b0aef7,Ligue 1,2015/2016,,-8205174094325881322,2092009535039471623,2,61,22,113.4,35.4,7.36,47.3,,Head,Normal,indirect,Open Play,From Free Kick,0.0982,,Blocked,0,
huggingface,0ff9ac2349bac555f610cfc15fbdbe84,Ligue 1,2015/2016,,8031505696807805891,-2922566595132200765,2,61,39,115.2,34.4,6.74,45.0,,Other,Normal,indirect,Open Play,From Free Kick,0.1383,,Off T,0,
huggingface,66ce36cf3d257a20fffc523d27ca40ea,Ligue 1,2015/2016,,-5927534483823570262,8396483828302244364,2,61,18,90.8,27.9,28.9,13.37,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0228,,Saved,0,
huggingface,144c99603313813b980ae2650a19f532,Ligue 1,2015/2016,,8031505696807805891,2875509288504903316,2,61,16,86.7,34.5,30.86,13.34,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.022,,Saved,0,
huggingface,180907cc3851140a77bb3a76193f0d4b,Ligue 1,2015/2016,,3417250805755843880,1090808724644396440,2,61,1,90.5,28.4,28.99,13.42,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0212,,Off T,0,
huggingface,4375027e23867976503039d0082385e9,Ligue 1,2015/2016,,8031505696807805891,2875509288504903316,2,61,45,103.8,56.2,20.95,14.29,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0257,,Off T,0,
huggingface,26fbe8e782625dd8a74a0ce2de259edf,Ligue 1,2015/2016,,-5927534483823570262,-3999453641136715027,2,61,26,109.0,45.6,11.29,32.84,,Head,Normal,indirect,Open Play,From Free Kick,0.109,,Off T,0,
huggingface,deded7d68aa37e56ce5f6da07a168786,Ligue 1,2015/2016,,-1014716689705104764,5605717431502032307,2,61,21,90.9,29.4,28.32,13.87,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0206,,Off T,0,
huggingface,b8cf3eedb7e7341453544d13cfd96420,Ligue 1,2015/2016,,2967746240071591751,-5112405990919776486,2,62,21,97.4,33.9,21.4,18.77,,Right Foot,Normal,direct,Free Kick,From Free Kick,0.0779,,Off T,0,
huggingface,f639654928d7a70d284ac5340d635eb0,Ligue 1,2015/2016,,-413504502815614785,634191170413585268,2,62,36,101.2,25.3,21.82,15.2,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0313,,Off T,0,
huggingface,275821e4c4a2dbf4917365019263b408,Ligue 1,2015/2016,,-7535466148074470587,69150962933847284,2,62,56,93.0,36.1,24.95,16.52,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.055,,Blocked,0,
huggingface,215e3b201728a4e04c384efa6001e281,Ligue 1,2015/2016,,8031505696807805891,2875509288504903316,2,62,25,113.8,62.7,21.52,5.27,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0084,,Post,0,
huggingface,f2578e949e4932fb8028baa2e560828b,Ligue 1,2015/2016,,6204573536849879429,7064423779602560591,2,62,54,100.2,35.9,18.49,21.96,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0938,,Off T,0,
huggingface,326be46cffd536576494c69293025ded,Ligue 1,2015/2016,,-5927534483823570262,-2560159183168800133,2,62,37,117.1,36.3,4.3,75.27,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.3425,,Goal,1,
huggingface,9a1d296cb9866288a8af526c80eab7d0,Ligue 1,2015/2016,,-6272803858404255961,-2816164962747237396,2,62,21,91.8,27.1,28.36,13.42,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0211,,Saved,0,
huggingface,8aabc14e1edf6528d3e4d846c12dac04,Ligue 1,2015/2016,,-8205174094325881322,-5891066414359924895,2,62,7,107.6,35.4,12.09,31.97,,Head,Normal,indirect,Open Play,From Free Kick,0.0238,,Off T,0,
huggingface,ef82c4cb0c70ab826c604f70e598f609,Ligue 1,2015/2016,,-6687712751486697361,664032327140815063,2,62,41,99.2,57.1,24.62,13.21,,Left Foot,Normal,indirect,Open Play,From Free Kick,0.0356,,Goal,1,
huggingface,2cffd9d5c8792e2625dd0b218b2ba464,Ligue 1,2015/2016,,2967746240071591751,4710404364905242588,2,62,23,107.2,42.7,11.96,33.43,,Head,Normal,indirect,Open Play,From Free Kick,0.0464,,Off T,0,
huggingface,f2c088f3a1b729f376efacf85339e08c,Ligue 1,2015/2016,,-1014716689705104764,-6425872279254287563,2,62,38,92.7,42.5,25.07,16.54,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0362,,Blocked,0,
huggingface,801fcc3faa06cfff18cbf76463198e43,Ligue 1,2015/2016,,-5927534483823570262,7567318572782681470,2,62,35,84.8,56.3,35.47,10.71,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0067,,Off T,0,
huggingface,1eb0a311585f773a21da8e522e4d0ee9,Ligue 1,2015/2016,,-5927534483823570262,-2560159183168800133,2,62,35,113.6,38.3,6.06,61.46,,Head,Normal,indirect,Open Play,From Free Kick,0.1326,,Saved,0,
huggingface,72b832acb13f07b92a30afc93e01c6fb,Ligue 1,2015/2016,,-5927534483823570262,2053070058430380638,2,62,34,105.7,53.4,17.92,17.27,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0547,,Saved,0,
huggingface,ee889178bfa1bc71928ec5e522d32bd1,Ligue 1,2015/2016,,-5927534483823570262,-400676624043502030,2,62,20,104.1,53.8,19.25,16.58,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.0391,,Off T,0,
huggingface,a77147d35edb88809d46013a75b05f47,Ligue 1,2015/2016,,8031505696807805891,2875509288504903316,2,62,17,98.7,46.4,20.34,19.6,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0846,,Blocked,0,
huggingface,0a8c757b7d5f7389e7e5c8f7463d7933,Ligue 1,2015/2016,,-4818824869614851391,-8154627007041081394,2,62,42,106.5,40.1,12.34,33.01,,Right Foot,Normal,indirect,Open Play,From Free Kick,0.2965,,Saved,0,
huggingface,421137f8dc39632270f84ae983c93e3f,Ligue 1,2015/2016,,8031505696807805891,2875509288504903316,2,62,19,100.6,45.9,18.54,21.44,,Left Foot,Half Volley,indirect,Open Play,From Free Kick,0.0339,,Off T,0,
huggingface,05d04c439361a5013c3382ceb7634cc3,Ligue 1,2015/2016,,-413504502815614785,-1337877850860887641,2,62,41,93.6,37.8,24.22,17.12,,Right Foot,Half Volley,indirect,Open Play,From Free Kick,0.0226,,Wayward,0,
huggingface,bd1edfca0bfa81539c5d04cb1ea26e41,Ligue 1,2015/2016,,8031505696807805891,5945436220713778307,2,62,21,99.2,52.3,22.1,16.33,,Left Foot,Normal,direct,Free Kick,From Free Kick,0.0629,,Goal,1,
huggingface,fa0a5988ea194545242845f366a972ee,Ligue 1,2015/2016,,2967746240071591751,4710404364905242588,2,62,22,110.3,34.6,10.15,35.89,,Head,Normal,indirect,Open Play,From Free Kick,0.0616,,Off T,0,
huggingface,55ed9cc23bccc52f0b728349a2639758,Ligue 1,2015/2016,,217691966740393183,-3055631677442636753,2,62,33,113.4,35.8,7.15,49.43,,Head,Normal,indirect,Open Play,From Free Kick,0.1926,,Off T,0,
huggingface,8aa6dbf3b55d68e6dd090ebebfc9381f,Ligue 1,2015/2016,,-4469021047651084690,2678065996678613614,2,62,38,112.8,47.4,9.44,32.45,,Head,Normal,indirect,Open Play,From Free Kick,0.0466,,Saved,0,
